latitude	longitude	altitude	temperature	municipality	vereda	uchuva_ideal	temp_prob	alt_prob	alt_temp_prob	geometry
6.995	-75.97	2543.0	13.42	Peque	ROMERAL - CHAMIZO	1	0.9171098693488534	0.9709070901260903	0.8904284745754142	POINT (-75.97 6.995)
6.995	-75.96	2389.0	14.42	Peque	ROMERAL - CHAMIZO	1	0.9769419942417559	0.9960473324365915	0.9730804673097848	POINT (-75.96 6.995)
6.995	-75.951	1967.0	16.56	Peque	ROMERAL - CHAMIZO	1	0.9777786146112599	0.9460645287947521	0.9250416642977871	POINT (-75.951 6.995)
6.995	-75.942	2131.0	16.1	Peque	LAS FALDAS DEL CAFÉ	1	0.9928258579038133	0.9858209826912699	0.9787485628800403	POINT (-75.942 6.995)
6.995	-75.933	2043.0	16.07	Peque	LAS FALDAS DEL CAFÉ	1	0.9935230663475934	0.9675148551847023	0.9612483256599531	POINT (-75.933 6.995)
6.995	-75.924	1909.0	17.56	Peque	SANTA AGUEDA	1	0.9186298614986346	0.9264080339270153	0.8510260838975965	POINT (-75.924 6.995)
6.995	-75.915	1474.0	20.39	Peque	SANTA AGUEDA	0	0.6198721697643498	0.7109607888474687	0.44070480680025415	POINT (-75.915 6.995)
6.995	-75.906	1571.0	19.76	Peque	SAN MIGUEL	0	0.6956198224492313	0.7666533771771531	0.5332992861120748	POINT (-75.906 6.995)
6.995	-75.897	1885.0	17.71	Peque	JERIGUA	1	0.9069372639521561	0.917491007675572	0.8321067842019899	POINT (-75.897 6.995)
6.995	-75.888	1585.0	19.66	Peque	JERIGUA	0	0.7074332501452983	0.7744420069337908	0.5478660260142193	POINT (-75.888 6.995)
6.995	-75.878	1587.0	19.65	Peque	SAN JUAN DE RENEGADO	0	0.7086099818001769	0.775548700110558	0.5495615502704934	POINT (-75.878 6.995)
6.995	-75.869	1838.0	18.02	Peque	NUEVA LLANADA	0	0.8807266267559596	0.8987754978514436	0.7915755124336101	POINT (-75.869 6.995)
6.995	-75.86	1808.0	18.22	Peque	NUEVA LLANADA	0	0.8624587131792931	0.8860056069598131	0.764143255648199	POINT (-75.86 6.995)
6.995	-75.851	1931.0	17.42	Peque	NUEVA LLANADA	1	0.9289243268985501	0.93418526863613	0.8677874218663583	POINT (-75.851 6.995)
6.995	-75.842	1679.0	19.05	Peque	NUEVA LLANADA	0	0.7772058768035823	0.8246299819367686	0.6409072681496885	POINT (-75.842 6.995)
6.995	-75.833	1293.0	20.79	Peque	NUEVA LLANADA	0	0.5713907372156533	0.6022850143194522	0.3441400783459321	POINT (-75.833 6.995)
6.995	-75.824	883.0	23.52	Peque	NUEVA LLANADA	0	0.2762613337064733	0.3664311988893584	0.10123077171683613	POINT (-75.824 6.995)
6.995	-75.815	582.0	25.48	Peque	RENEGADO - VALLE	0	0.13642121642921728	0.22860446405784424	0.03118649906792039	POINT (-75.815 6.995)
6.995	-75.805	641.0	25.1	Sabanalarga	REMARTIN	0	0.1583100226219387	0.25255139662255416	0.03998141731251876	POINT (-75.805 6.995)
6.995	-75.796	774.0	24.23	Sabanalarga	REMARTIN	0	0.21778259161140642	0.31212922319911474	0.06797631114595833	POINT (-75.796 6.995)
6.995	-75.787	965.0	22.99	Sabanalarga	OROBAJO	0	0.32562723590343745	0.41019915225852605	0.13357201611987712	POINT (-75.787 6.995)
6.995	-75.778	882.0	23.53	Sabanalarga	LA AURORA	0	0.27537595661575703	0.36591215062729904	0.10076340851632146	POINT (-75.778 6.995)
6.995	-75.769	1460.0	19.7	Sabanalarga	LA AURORA	0	0.7027177228683977	0.7027177228683976	0.49381219803334614	POINT (-75.769 6.995)
6.995	-75.76	1455.0	19.74	Sabanalarga	MACANAL	0	0.6979889550887822	0.6997637506330588	0.4884273691133759	POINT (-75.76 6.995)
6.995	-75.751	961.0	23.02	Sabanalarga	SANTA MARIA	0	0.32270780295588314	0.408011262823266	0.13166841820695158	POINT (-75.751 6.995)
6.995	-75.742	831.0	23.86	Toledo	HELECHALES	0	0.24714205159330327	0.33994191982776595	0.0840139434888003	POINT (-75.742 6.995)
6.995	-75.733	1193.0	21.44	Toledo	HELECHALES	0	0.4937766448350181	0.5418725244211773	0.2675639970369703	POINT (-75.733 6.995)
6.995	-75.723	1525.0	19.87	Toledo	HELECHALES	0	0.6825373692104713	0.7405867511567519	0.5054781328066593	POINT (-75.723 6.995)
6.995	-75.714	1941.0	17.17	Toledo	HELECHALES	1	0.9457490688802636	0.9375918993204374	0.8867266657719814	POINT (-75.714 6.995)
6.995	-75.705	1928.0	17.26	Toledo	MENA	1	0.9399280022524172	0.9331474985576034	0.8770914641260885	POINT (-75.705 6.995)
6.995	-75.696	1620.0	19.26	Toledo	TAQUE	0	0.7537066839412625	0.7935807340157668	0.5981271034746967	POINT (-75.696 6.995)
6.995	-75.687	1495.0	19.48	Toledo	TAQUE	0	0.7284706080561375	0.7232412018083164	0.5268599580525559	POINT (-75.687 6.995)
6.995	-75.678	1224.0	21.24	San Andres De Cuerquia	LAS MARGARITAS	0	0.517393278619368	0.5605213198468548	0.29000996341161966	POINT (-75.678 6.995)
6.995	-75.669	1428.0	19.91	San Andres De Cuerquia	LAS MARGARITAS	0	0.677760024405562	0.683730120425914	0.46340494310668534	POINT (-75.669 6.995)
6.995	-75.66	1614.0	19.3	San Andres De Cuerquia	EL CANTARO	0	0.7491620228249927	0.7903352946149864	0.5920891880237498	POINT (-75.66 6.995)
6.995	-75.65	1244.0	21.11	San Andres De Cuerquia	EL CANTARO	0	0.5328890701622402	0.5725999349057606	0.30513224688689	POINT (-75.65 6.995)
6.995	-75.641	798.0	24.01	San Andres De Cuerquia	EL CANTARO	0	0.2349454310735817	0.32367932207324523	0.07604697785410329	POINT (-75.641 6.995)
6.995	-75.632	1118.0	21.93	San Andres De Cuerquia	MEDIA LOMA	0	0.4374040112998373	0.49729990713492483	0.2175209741998527	POINT (-75.632 6.995)
6.995	-75.623	1185.0	21.49	San Andres De Cuerquia	MEDIA LOMA	0	0.48792088850017046	0.5370777011830891	0.2620514291548819	POINT (-75.623 6.995)
6.995	-75.614	1319.0	20.62	Yarumal	LA ZOORRA	0	0.5919767017645582	0.6180533490046584	0.36587318305831706	POINT (-75.614 6.995)
6.995	-75.605	1820.0	17.96	Yarumal	OCHALI	1	0.8860056069598131	0.8911878885041844	0.7895974660693842	POINT (-75.605 6.995)
6.995	-75.596	2216.0	16.02	Yarumal	OCHALI	1	0.9946065969067884	0.9964782160797415	0.9911038073868191	POINT (-75.596 6.995)
6.995	-75.587	2396.0	14.85	Yarumal	OCHALI	1	0.9915856009035505	0.995402600543315	0.9870268858006999	POINT (-75.587 6.995)
6.995	-75.578	2450.0	14.53	Yarumal	LA ESMERALDA	1	0.9813579531380127	0.9888130446112331	0.9703795454958462	POINT (-75.578 6.995)
6.995	-75.568	2408.0	14.77	Yarumal	LA ESMERALDA	1	0.9893985952395277	0.9941849731002634	0.9836452157936483	POINT (-75.568 6.995)
6.995	-75.559	2490.0	14.27	Yarumal	LA ESMERALDA	1	0.9701951908964435	0.9821119255343637	0.9528402670754856	POINT (-75.559 6.995)
6.995	-75.55	2571.0	13.74	Briceno	EL ANIME	1	0.9399280022524173	0.963945520473701	0.9060393873390125	POINT (-75.55 6.995)
6.995	-75.541	2387.0	14.91	Briceno	EL ANIME	1	0.9930621785790393	0.9962226521947866	0.9893110373383434	POINT (-75.541 6.995)
6.995	-75.532	2229.0	15.93	Briceno	EL ANIME	1	0.9963088291813024	0.9974826737930499	0.9938007948553885	POINT (-75.532 6.995)
6.995	-75.523	2178.0	15.76	Yarumal	ESPIRITU SANTO	1	0.9986489135402514	0.9925856231157824	0.9912445541202495	POINT (-75.523 6.995)
6.995	-75.514	1970.0	17.11	Yarumal	ESPIRITU SANTO	1	0.9494788726539978	0.9470058579669858	0.8991620544192256	POINT (-75.514 6.995)
6.995	-75.505	1982.0	17.03	Yarumal	SAN ROQUE	1	0.9542610572992867	0.9506949837560605	0.9072112003681865	POINT (-75.505 6.995)
6.995	-75.495	2291.0	15.53	Yarumal	SAN ROQUE	1	0.999982000161999	0.999959500820114	0.9999415017110916	POINT (-75.495 6.995)
6.995	-75.486	2376.0	15.01	Yarumal	SAN ROQUE	1	0.9952095111690844	0.997116166260315	0.9923394924027196	POINT (-75.486 6.995)
6.995	-75.477	2436.0	14.62	Yarumal	SAN ROQUE	1	0.9846313222567069	0.9907946312329025	0.975567427835699	POINT (-75.477 6.995)
6.995	-75.468	2528.0	14.02	Yarumal	MINA VIEJA	1	0.9571377102725858	0.974342884320645	0.932580317319049	POINT (-75.468 6.995)
6.995	-75.459	2428.0	14.67	Yarumal	MINA VIEJA	1	0.9863164822189022	0.991841462993374	0.9782695826984741	POINT (-75.459 6.995)
6.995	-75.45	2395.0	14.89	Yarumal	MINA VIEJA	1	0.9925856231157825	0.9954976660309716	0.988116671147659	POINT (-75.45 6.995)
6.995	-75.441	2407.0	14.81	Yarumal	MINA VIEJA	1	0.9905231906929969	0.9942918537296026	0.9848691394363005	POINT (-75.441 6.995)
6.995	-75.432	2408.0	14.8	Yarumal	MINA VIEJA	1	0.9902478635182347	0.9941849731002634	0.9844895455544694	POINT (-75.432 6.995)
6.995	-75.422	2358.0	15.13	Yarumal	MINA VIEJA	1	0.9972657449033718	0.9983194137692356	0.9955897538240742	POINT (-75.422 6.995)
6.995	-75.413	2457.0	14.48	Yarumal	CHORROS BLANCOS ARRIBA	1	0.9794069926607761	0.9877511356075794	0.9674103692226859	POINT (-75.413 6.995)
6.995	-75.404	2469.0	14.41	Yarumal	CHORROS BLANCOS ARRIBA	1	0.9765180934093893	0.9858209826912699	0.9626720264606495	POINT (-75.404 6.995)
6.995	-75.395	2387.0	14.94	Yarumal	CHORROS BLANCOS ARRIBA	1	0.9937476279350914	0.9962226521947866	0.9899938975137748	POINT (-75.395 6.995)
6.995	-75.386	2178.0	15.76	Yarumal	CHORROS BLANCOS ARRIBA	1	0.9986489135402514	0.9925856231157824	0.9912445541202495	POINT (-75.386 6.995)
6.995	-75.377	2066.0	16.48	Yarumal	LA BRAMADORA	1	0.98097529815886	0.9729933805051534	0.95448247154764	POINT (-75.377 6.995)
6.995	-75.368	2038.0	16.67	Yarumal	LA TORRE	1	0.9729933805051533	0.9662603187166354	0.9401648939560859	POINT (-75.368 6.995)
6.995	-75.359	2263.0	15.2	Yarumal	LA TORRE	1	0.9982016190284372	0.9993157342166815	0.9975185838156829	POINT (-75.359 6.995)
6.995	-75.35	2378.0	14.46	Yarumal	LA TORRE	1	0.9786002937044377	0.9969626221939075	0.9756279148913043	POINT (-75.35 6.995)
6.995	-75.34	2371.0	14.5	Yarumal	LA TORRE	1	0.9801986733067553	0.9974826737930499	0.9777311934984224	POINT (-75.34 6.995)
6.995	-75.331	2307.0	14.92	Yarumal	LA TORRE	1	0.9932945823190039	0.9999755003001225	0.9932702468998471	POINT (-75.331 6.995)
6.995	-75.322	2216.0	15.51	Campamento	LOS CHORROS	1	0.999998000002	0.9964782160797415	0.9964762231253024	POINT (-75.322 6.995)
6.995	-75.313	2029.0	16.73	Campamento	LOS CHORROS	1	0.9701951908964435	0.963945520473701	0.9352153082497539	POINT (-75.313 6.995)
6.995	-75.304	1794.0	17.57	Campamento	LOS CHORROS	0	0.9178713865263242	0.8798375419263547	0.807577704525856	POINT (-75.304 6.995)
6.995	-75.295	1620.0	18.32	Campamento	LA COLMENA	0	0.852955416126537	0.7935807340157668	0.676888985212421	POINT (-75.295 6.995)
6.995	-75.286	1761.0	17.78	Campamento	LA COLMENA	0	0.9012541370921544	0.864796984151152	0.779401859711044	POINT (-75.286 6.995)
6.995	-75.277	1328.0	20.14	Campamento	EL MANZANILLO	0	0.6501241073067593	0.6235090494586568	0.4053582641769953	POINT (-75.277 6.995)
6.995	-75.267	1163.0	21.22	Campamento	CARACOLAL	0	0.5197704537312743	0.5239366494322019	0.27232679000181914	POINT (-75.267 6.995)
6.995	-75.258	1497.0	19.12	Campamento	CORDILLERA	0	0.7694433097169487	0.7244051091915709	0.5573886647922299	POINT (-75.258 6.995)
6.995	-75.249	1493.0	19.14	Campamento	MONTAÑITA	0	0.7672120876480061	0.7220762761733224	0.5539856472840329	POINT (-75.249 6.995)
6.995	-75.24	1494.0	19.14	Campamento	SAN PABLO	0	0.7672120876480061	0.7226588655876591	0.5544326169248478	POINT (-75.24 6.995)
6.995	-75.231	1162.0	21.22	Campamento	SAN PABLO	0	0.5197704537312743	0.5233410103274386	0.2720171943940763	POINT (-75.231 6.995)
6.995	-75.222	960.0	22.53	Anori	MONTEBELLO	0	0.37216499056948854	0.40746509761252764	0.15164424421036207	POINT (-75.222 6.995)
6.995	-75.213	1348.0	20.01	Anori	MONTEBELLO	0	0.6657760009000194	0.6356215118135469	0.4231815482212477	POINT (-75.213 6.995)
6.995	-75.204	1618.0	18.33	Anori	MONTEBELLO	0	0.8519921208706365	0.7925006127855677	0.6752042778784548	POINT (-75.204 6.995)
6.995	-75.195	1616.0	18.34	Anori	MONTEBELLO	0	0.8510265094107445	0.7914187959975874	0.6735183754398809	POINT (-75.195 6.995)
6.995	-75.185	1572.0	18.63	Anori	SAN LORENZO	0	0.8220632010166768	0.7672120876480062	0.6306968246306072	POINT (-75.185 6.995)
6.995	-75.176	1695.0	17.83	Anori	MONTEFRIO	0	0.8971089175923227	0.8327577462002039	0.7470744003102872	POINT (-75.176 6.995)
6.995	-75.167	1578.0	18.59	Anori	MONTEFRIO	0	0.8261639817860189	0.7705567295513343	0.6366062158781428	POINT (-75.167 6.995)
6.995	-75.158	1721.0	17.66	Anori	ROBLE ARRIBA	0	0.9109092522690462	0.8456747073466582	0.7703329153319889	POINT (-75.158 6.995)
6.995	-75.149	1710.0	17.66	Anori	ROBLE ARRIBA	0	0.9109092522690462	0.8402548838639021	0.7653959479758813	POINT (-75.149 6.995)
6.995	-75.14	1616.0	18.27	Anori	ROBLE ARRIBA	0	0.857736788387427	0.7914187959975874	0.6788290163484149	POINT (-75.14 6.995)
6.995	-75.131	1663.0	17.97	Anori	ROBLE ARRIBA	0	0.8851324359753874	0.8163725270073822	0.722597803493427	POINT (-75.131 6.995)
6.995	-75.122	1648.0	18.06	Anori	EL RETIRO	0	0.8771546169849814	0.8085182722781583	0.7091955354455068	POINT (-75.122 6.995)
6.995	-75.112	1684.0	17.83	Anori	EL RETIRO	0	0.8971089175923227	0.827184097421441	0.7420742302873313	POINT (-75.112 6.995)
6.995	-75.103	1555.0	18.67	Anori	EL RETIRO	0	0.8179304258252896	0.7576660937176101	0.6197181506678286	POINT (-75.103 6.995)
6.995	-75.094	1273.0	20.56	Anori	EL ZAFIRO	0	0.5992526401021511	0.5901582840568729	0.3536539097992363	POINT (-75.094 6.995)
6.995	-75.085	971.0	22.52	Anori	EL ZAFIRO	0	0.37321224489621607	0.4134905989852234	0.15431975469075626	POINT (-75.085 6.995)
6.995	-75.076	670.0	24.48	Anori	EL ZAFIRO	0	0.19932711696105654	0.2648875189223592	0.052799265465761164	POINT (-75.076 6.995)
6.995	-75.067	440.0	26.09	Amalfi	LOS MANGOS	0	0.10614364083239748	0.17731987039779637	0.01882137663595097	POINT (-75.067 6.995)
6.995	-75.058	762.0	24.0	Amalfi	LA MANGUITA	0	0.23574607655586352	0.30644346320021226	0.07224284413564118	POINT (-75.058 6.995)
6.995	-75.049	875.0	23.27	Amalfi	LA MANGUITA	0	0.2989562611712948	0.3622891967667557	0.10830862372814083	POINT (-75.049 6.995)
6.995	-75.04	1287.0	20.47	Amalfi	LA MANGUITA	0	0.610169799935433	0.5986462038642006	0.36527583444392575	POINT (-75.04 6.995)
6.995	-75.03	1135.0	21.58	Amalfi	LA MANGUITA	0	0.4774346438249052	0.5073204113265518	0.24221233988679666	POINT (-75.03 6.995)
6.995	-75.021	1359.0	20.0	Amalfi	ROMAZON	0	0.6669768108584744	0.6422738555297347	0.42838176785899895	POINT (-75.021 6.995)
6.995	-75.012	1473.0	19.22	Amalfi	ROMAZON	0	0.7582303861561784	0.7103734225180579	0.5386267144709531	POINT (-75.012 6.995)
6.995	-75.003	1394.0	19.77	Amalfi	ROMAZON	0	0.6944341067352162	0.6633729023014981	0.46066876884208874	POINT (-75.003 6.995)
6.995	-74.994	1302.0	20.37	Amalfi	ROMAZON	0	0.6222968806711721	0.6077437194138359	0.3781970208387261	POINT (-74.994 6.995)
6.995	-74.985	1212.0	21.08	Amalfi	CESTILLAL	0	0.5364789250369052	0.5532905547395177	0.29682872203972943	POINT (-74.985 6.995)
6.995	-74.976	1334.0	20.16	Amalfi	MONDRAGON	0	0.6477101383935451	0.6271446896370407	0.40620797371758455	POINT (-74.976 6.995)
6.995	-74.967	1224.0	21.0	Amalfi	MONDRAGON	0	0.5460744266397094	0.5605213198468548	0.30608635835470444	POINT (-74.967 6.995)
6.995	-74.957	1237.0	20.91	Amalfi	EL DORADO	0	0.5569042259884839	0.5683689564080898	0.3165270737443296	POINT (-74.957 6.995)
6.995	-74.948	983.0	22.23	Amalfi	EL DORADO	0	0.40419493702760895	0.4201075622069997	0.16980534965108054	POINT (-74.948 6.995)
6.995	-74.939	1060.0	22.06	Amalfi	EL DORADO	0	0.42287781292364546	0.4635690174959985	0.196033052257871	POINT (-74.939 6.995)
6.995	-74.93	943.0	22.49	Amalfi	EL DORADO	0	0.3763626897956587	0.39823041860536634	0.1498790715047668	POINT (-74.93 6.995)
6.995	-74.921	991.0	22.17	Amalfi	LA PICARDIA	0	0.41074692844958427	0.42454362947837987	0.1743799918010829	POINT (-74.921 6.995)
6.995	-74.912	975.0	22.28	Amalfi	LA PICARDIA	0	0.39877098472428363	0.4156912424254272	0.16576560608324853	POINT (-74.912 6.995)
6.995	-74.903	850.0	23.09	Amalfi	LA PICARDIA	0	0.31595294016939673	0.3495006001997565	0.11042574222408191	POINT (-74.903 6.995)
6.995	-74.894	1009.0	22.06	Amalfi	LA PICARDIA	0	0.42287781292364546	0.4345950938977446	0.18378062281482457	POINT (-74.894 6.995)
6.995	-74.884	965.0	22.34	Amalfi	LA PICARDIA	0	0.39230644388117175	0.41019915225852605	0.16092377070561367	POINT (-74.884 6.995)
6.995	-74.875	951.0	22.43	Amalfi	SAN MIGUEL	0	0.3827022527894995	0.40256427718653864	0.15406225577186486	POINT (-74.875 6.995)
6.995	-74.866	971.0	22.3	Amalfi	SAN MIGUEL	0	0.39661073328996493	0.4134905989852234	0.16399480967203628	POINT (-74.866 6.995)
6.995	-74.857	592.0	24.46	Amalfi	SAN MIGUEL	0	0.20076263282313295	0.2325541913589838	0.046688191731284266	POINT (-74.857 6.995)
6.995	-74.848	544.0	24.63	Amalfi	CRUCERO MATA	0	0.18878660044663564	0.21400241050107696	0.04040078756588372	POINT (-74.848 6.995)
6.995	-74.839	479.0	25.05	Amalfi	LAS PAVAS	0	0.1613708736642047	0.19051573298077074	0.03074369027788331	POINT (-74.839 6.995)
6.995	-74.83	587.0	24.35	Remedios	MATA EL SILENCIO	0	0.20878505525175545	0.23057375256042567	0.04814035366793306	POINT (-74.83 6.995)
6.995	-74.821	558.0	24.54	Remedios	OCASITO	0	0.19506313570019246	0.21930715446303536	0.042778741231046136	POINT (-74.821 6.995)
6.995	-74.812	631.0	24.06	Remedios	OCA	0	0.23096894840154333	0.2483837126784213	0.057368924917406056	POINT (-74.812 6.995)
6.995	-74.802	610.0	24.2	Remedios	OCASITO	0	0.22007211299479595	0.23977602992410343	0.05276801755090087	POINT (-74.802 6.995)
6.995	-74.793	693.0	23.8	Remedios	OCASITO	0	0.25213263514330003	0.27493392030219166	0.06931981381606962	POINT (-74.793 6.995)
6.995	-74.784	726.0	23.59	Remedios	OCASITO	0	0.2701002750115215	0.28974965136207925	0.07826146051739008	POINT (-74.784 6.995)
6.995	-74.775	710.0	23.69	Remedios	LA BONITA	0	0.26144744259959163	0.28250755087267965	0.07386087669073613	POINT (-74.775 6.995)
6.995	-74.766	693.0	23.66	Remedios	TIAS LA AURORA	0	0.2640248635914131	0.27493392030219166	0.07258939080443859	POINT (-74.766 6.995)
6.995	-74.757	734.0	23.39	Remedios	TIAS LA AURORA	0	0.28792881486658906	0.2934118574939717	0.08448172839604379	POINT (-74.757 6.995)
6.995	-74.748	716.0	23.51	Remedios	LA BRAVA	0	0.2771484488280297	0.2852104357849811	0.07904562986737389	POINT (-74.748 6.995)
6.995	-74.739	684.0	23.72	Remedios	LA BRAVA	0	0.25888586243297473	0.27097519328120456	0.07015164661054667	POINT (-74.739 6.995)
6.995	-74.729	693.0	23.66	Remedios	LA BRAVA	0	0.2640248635914131	0.27493392030219166	0.07258939080443859	POINT (-74.729 6.995)
6.995	-74.72	695.0	23.65	Remedios	OTU	0	0.2648875189223593	0.27581842781281324	0.07306085901640196	POINT (-74.72 6.995)
6.995	-74.711	632.0	24.06	Remedios	OTU	0	0.23096894840154333	0.24879848683213912	0.0574647248675144	POINT (-74.711 6.995)
6.995	-74.702	752.0	23.28	Remedios	MARTANA	0	0.29802795146886446	0.3017513334375529	0.08993033175739215	POINT (-74.702 6.995)
6.995	-74.693	573.0	24.49	Remedios	MARTANA	0	0.1986120210996927	0.22508785192154565	0.04470515319512653	POINT (-74.693 6.995)
6.995	-74.684	627.0	24.14	Remedios	MARTANA	0	0.22469934832394978	0.24672905197921283	0.055439857192315055	POINT (-74.684 6.995)
6.995	-74.675	614.0	24.22	Remedios	MARTANA	0	0.2185439807072865	0.2414004756354042	0.05275662088999356	POINT (-74.675 6.995)
6.995	-74.666	561.0	24.57	Remedios	MARTANA	0	0.19295505361934173	0.22045526158222137	0.042537956819263534	POINT (-74.666 6.995)
6.995	-74.657	567.0	24.53	Remedios	MARTANA	0	0.1957693692679938	0.22276352414914308	0.043610274618593244	POINT (-74.657 6.995)
6.995	-74.647	558.0	24.59	Remedios	SANTA LUCIA	0	0.19155850650976244	0.21930715446303536	0.04201015097584484	POINT (-74.647 6.995)
6.995	-74.638	595.0	24.35	Remedios	CABUYAL	0	0.20878505525175545	0.2337478052879217	0.0488030484420153	POINT (-74.638 6.995)
6.995	-74.629	585.0	24.41	Remedios	CABUYAL	0	0.20438250832986243	0.2297846989472342	0.046963973146658025	POINT (-74.629 6.995)
6.995	-74.62	621.0	24.17	Remedios	CABUYAL	0	0.2223776980913839	0.24426037792893807	0.05431806057876872	POINT (-74.62 6.995)
6.995	-74.611	600.0	24.3	Remedios	CABUYAL	0	0.21250282427502204	0.23574607655586352	0.05009670707987656	POINT (-74.611 6.995)
6.995	-74.602	495.0	24.99	Remedios	CABUYAL	0	0.16510031832236158	0.19612315014378745	0.03237999451912362	POINT (-74.602 6.995)
6.995	-74.593	447.0	25.2	Remedios	CABUYAL	0	0.152315690614242	0.1796392690036807	0.027361879319733225	POINT (-74.593 6.995)
6.995	-74.584	598.0	24.32	Remedios	LA SONADORA	0	0.21101036995659717	0.23494543107358185	0.049575922330448705	POINT (-74.584 6.995)
6.995	-74.574	538.0	24.71	Remedios	CABUYAL	0	0.18332733649243108	0.21175570577590386	0.038820609526971354	POINT (-74.574 6.995)
6.995	-74.565	570.0	24.5	Remedios	CABUYAL	0	0.19789869908361465	0.2239236798811214	0.0443142049424897	POINT (-74.565 6.995)
6.995	-74.556	534.0	24.73	Remedios	LA SONADORA	0	0.18198008881601438	0.21026681649462275	0.03826437394075204	POINT (-74.556 6.995)
6.995	-74.547	575.0	24.47	Remedios	LA SONADORA	0	0.20004398732332254	0.22586619783851447	0.04518317481717485	POINT (-74.547 6.995)
6.995	-74.538	535.0	24.62	Remedios	LA SONADORA	0	0.18947693062443005	0.2106383704518889	0.039911111904955554	POINT (-74.538 6.995)
6.995	-74.529	663.0	23.89	Remedios	EL POPERO	0	0.24467071325087203	0.2618759135016576	0.06407336653967424	POINT (-74.529 6.995)
6.995	-74.52	577.0	24.35	Remedios	LA SONADORA	0	0.20878505525175545	0.2266463286613049	0.04732036625215807	POINT (-74.52 6.995)
6.995	-74.511	664.0	23.89	Remedios	LA GORGONA	0	0.24467071325087203	0.2623048242946361	0.06417830844931327	POINT (-74.511 6.995)
6.995	-74.502	585.0	24.3	Remedios	LA GORGONA	0	0.21250282427502204	0.2297846989472342	0.04882989750147295	POINT (-74.502 6.995)
6.995	-74.492	549.0	24.53	Remedios	LA GORGONA	0	0.1957693692679938	0.21588692580739194	0.04226404729851929	POINT (-74.492 6.995)
6.995	-74.483	577.0	24.35	Remedios	LA GORGONA	0	0.20878505525175545	0.2266463286613049	0.04732036625215807	POINT (-74.483 6.995)
6.995	-74.474	628.0	24.12	Remedios	LA GORGONA	0	0.22625604014160008	0.2471420515933032	0.05591738194597181	POINT (-74.474 6.995)
6.995	-74.465	502.0	24.84	Remedios	PASO DE LA MULA	0	0.17469529396720568	0.19861202109969261	0.03469658541143166	POINT (-74.465 6.995)
6.995	-74.456	351.0	25.77	Remedios	PASO DE LA MULA	0	0.12130369522208123	0.1496732790722962	0.018155921827475326	POINT (-74.456 6.995)
6.995	-74.447	448.0	25.14	Remedios	PASO DE LA MULA	0	0.1558919718116954	0.17997235917902793	0.02805624594402134	POINT (-74.447 6.995)
6.995	-74.438	432.0	25.24	Remedios	PASO DE LA MULA	0	0.14996520176989608	0.17469529396720565	0.026198215008043306	POINT (-74.438 6.995)
6.995	-74.429	391.0	25.51	Remedios	PASO DE LA MULA	0	0.134794753754021	0.16167930572926387	0.021793522202897198	POINT (-74.429 6.995)
6.995	-74.419	353.0	25.75	Remedios	PASO DE LA MULA	0	0.12230345334690061	0.1502575435757779	0.018377016470740037	POINT (-74.419 6.995)
6.995	-74.41	368.0	25.66	Remedios	PASO DE LA MULA	0	0.1268801929967564	0.15469311931408491	0.01962749283384136	POINT (-74.41 6.995)
6.995	-74.401	351.0	25.77	Remedios	ALTOS DE MANILA	0	0.12130369522208123	0.1496732790722962	0.018155921827475326	POINT (-74.401 6.995)
6.995	-74.392	335.0	25.84	Remedios	ALTOS DE MANILA	0	0.11785361211071423	0.1450593224331215	0.017095765119076126	POINT (-74.392 6.995)
6.995	-74.383	322.0	25.92	Remedios	CAMPO VIJAO	0	0.11400328673437006	0.1413887627550236	0.01611878366137878	POINT (-74.383 6.995)
6.995	-74.374	347.0	25.76	Remedios	CAMPO VIJAO	0	0.12180279213943514	0.14850977470148385	0.018088905218639182	POINT (-74.374 6.995)
6.995	-74.365	291.0	26.12	Remedios	CAMPO VIJAO	0	0.10480141555313639	0.13291565830500426	0.013929749139541436	POINT (-74.365 6.995)
6.995	-74.356	301.0	26.06	Remedios	ALTOS DE MANILA	0	0.10749918638012915	0.1356061568510943	0.014577551529628814	POINT (-74.356 6.995)
6.995	-74.347	301.0	26.06	Remedios	ALTOS DE MANILA	0	0.10749918638012915	0.1356061568510943	0.014577551529628814	POINT (-74.347 6.995)
6.995	-74.337	305.0	26.03	Remedios	ALTOS DE MANILA	0	0.10886812408688656	0.13669371676338507	0.014881588518493931	POINT (-74.337 6.995)
6.995	-74.328	315.0	25.97	Remedios	ALTOS DE MANILA	0	0.11164646082880005	0.13944116820119407	0.015568112923496732	POINT (-74.328 6.995)
6.995	-74.319	256.0	26.35	Remedios	ALTOS DE MANILA	0	0.09494571231849167	0.12381484682916587	0.011755688827800093	POINT (-74.319 6.995)
6.995	-74.31	242.0	26.3	Remedios	ALTOS DE MANILA	0	0.09702370004128698	0.12031018454806641	0.011672939257503475	POINT (-74.31 6.995)
6.995	-74.301	251.0	26.24	Remedios	ALTOS DE MANILA	0	0.09956426140681884	0.1225543713148921	0.012202035462144257	POINT (-74.301 6.995)
6.995	-74.292	236.0	26.34	Remedios	ALTOS DE MANILA	0	0.09535848146751451	0.11883158979920311	0.011331599953622595	POINT (-74.292 6.995)
